,Timestamp,Amount,Account Type,Bank,LFD,Category,Place,Account,DR_CR
1556,2019-06-02 15:36:00,500,BANK,AXIS,7057,CREDIT,ARPIT ME,BANK-AXIS-7057,CR
1557,2019-06-02 19:55:00,500,BANK,AXIS,7057,CREDIT,KSHITIZ,BANK-AXIS-7057,CR
1558,2019-07-14 23:27:00,500,BANK,AXIS,7057,BILLS,NET BANKING,BANK-AXIS-7057,DR
1559,2019-07-18 12:02:00,500,BANK,AXIS,7057,CREDIT,RAM MOHAN,BANK-AXIS-7057,CR
1560,2019-08-24 16:15:00,500,BANK,AXIS,7057,CREDIT,KUNAL CHA,BANK-AXIS-7057,CR
1561,2019-09-30 19:34:00,500,BANK,AXIS,7057,CREDIT,APOORV VE,BANK-AXIS-7057,CR
1562,2019-10-07 20:46:00,500,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1563,2019-11-06 18:29:00,500,BANK,AXIS,7057,CREDIT,KULYASH D,BANK-AXIS-7057,CR
1564,2019-11-10 20:28:00,500,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1565,2019-12-31 11:16:00,500,BANK,AXIS,7057,CREDIT,KULYASH,BANK-AXIS-7057,CR
1566,2020-02-02 11:04:00,500,BANK,AXIS,7057,CREDIT,KSHITIZ,BANK-AXIS-7057,CR
1567,2020-02-10 00:10:00,500,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1568,2020-03-03 19:10:00,500,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1569,2020-03-12 07:06:00,500,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1570,2020-07-11 17:08:00,500,BANK,AXIS,7057,CREDIT,KUNAL CHA,BANK-AXIS-7057,CR
1571,2020-07-12 18:14:00,500,BANK,AXIS,7057,CREDIT,KULYASH,BANK-AXIS-7057,CR
1572,2020-09-08 13:56:00,500,BANK,AXIS,7057,CREDIT,SHAURYA B,BANK-AXIS-7057,CR
1573,2022-01-18 17:31:00,500,BANK,AXIS,7057,MISC,HUDLE BOOKING,BANK-AXIS-7057,DR
1574,2022-01-29 21:45:00,500,BANK,AXIS,7057,MISC,SAVE THE CHILDREN,BANK-AXIS-7057,DR
1575,2021-06-26 20:04:00,500,CREDIT,AXIS,2232,BILLS,PHONEPE UTI,CREDIT-AXIS-2232,DR
1576,2021-09-23 11:19:00,500,CREDIT,AXIS,2232,BILLS,PHONEPE UTI,CREDIT-AXIS-2232,DR
1577,2022-11-26 16:23:00,500,CREDIT,AXIS,2232,FUEL,HP PETROL BUNK,CREDIT-AXIS-2232,DR
1578,2022-01-08 03:11:00,500,CREDIT,AXIS,6891,ENTERTAINMENT,TIMEZONE,CREDIT-AXIS-6891,DR
1579,2022-08-29 09:00:00,500,WALLET,WALLET,0000,FUEL,PETROL IN BULLET,WALLET-WALLET-0000,DR
1580,2020-07-10 22:26:00,500,BANK,ICICI,6838,BILLS,EASEBUZZ,BANK-ICICI-6838,DR
1581,2020-09-08 13:12:00,500,BANK,ICICI,6838,CREDIT,CRANK.KUNAL@OKAXIS,BANK-ICICI-6838,CR
1582,2020-11-06 17:48:00,500,BANK,ICICI,6838,BILLS,NET BANKING,BANK-ICICI-6838,DR
1583,2020-11-29 16:01:00,500,BANK,ICICI,6838,CREDIT,CREDIT,BANK-ICICI-6838,CR
1584,2021-02-20 22:13:00,500,BANK,ICICI,6838,BILLS,PHONEPE,BANK-ICICI-6838,DR
1585,2021-10-21 14:33:00,500,BANK,ICICI,6838,BILLS,PHONEPE,BANK-ICICI-6838,DR
1586,2022-04-27 21:31:00,500,BANK,ICICI,6838,MISC,MANPREET ENTERP,BANK-ICICI-6838,DR
1587,2022-12-05 09:34:00,500,BANK,ICICI,6838,TRAVEL,PARVIOM TECHNOLOGIES PRIVATE LIMITED,BANK-ICICI-6838,DR
1588,2022-12-06 21:46:00,500,BANK,ICICI,6838,TRAVEL,THE RIVERVIEW RETREAT,BANK-ICICI-6838,DR
1589,2023-02-19 20:08:00,500,BANK,ICICI,6838,SHOPPING,DEEPALI RANA,BANK-ICICI-6838,DR
1590,2019-09-16 17:11:00,500,CREDIT,ICICI,7008,BILLS,PAYTM,CREDIT-ICICI-7008,DR
1591,2019-09-21 15:25:00,500,CREDIT,ICICI,7008,BILLS,PAYTM,CREDIT-ICICI-7008,DR
1592,2019-12-08 23:06:00,500,CREDIT,ICICI,7008,GROCERIES,SUPR DAILY,CREDIT-ICICI-7008,DR
1593,2020-11-06 17:52:00,500,CREDIT,ICICI,7008,BILL PAYMENT,CREDIT CARD BILL PAYMENT,CREDIT-ICICI-7008,CR
1594,2021-08-19 13:11:00,500,CREDIT,ICICI,7008,BILLS,PHONEPE PVT LTD,CREDIT-ICICI-7008,DR
1595,2022-09-07 11:10:00,500,BANK,PAYTM,7775,CREDIT,SHAURYA BISHNOI,BANK-PAYTM-7775,CR
1596,2022-09-17 09:16:00,500,BANK,PAYTM,7775,TRAVEL,PARKPLUS,BANK-PAYTM-7775,DR
1597,2022-09-23 09:05:00,500,BANK,PAYTM,7775,GROCERIES,DECIPAYSERVICES,BANK-PAYTM-7775,DR
1598,2022-09-30 22:26:00,500,BANK,PAYTM,7775,TRAVEL,PARKPLUS,BANK-PAYTM-7775,DR
1599,2022-10-03 09:24:00,500,BANK,PAYTM,7775,TRAVEL,PARKPLUS,BANK-PAYTM-7775,DR
1600,2022-10-17 10:10:00,500,BANK,PAYTM,7775,MISC,MAGICBUS@KOTAK,BANK-PAYTM-7775,DR
1601,2022-10-21 09:25:00,500,BANK,PAYTM,7775,BILLS,PAYTMQR2810050501012JZVAPUDSNM,BANK-PAYTM-7775,DR
1602,2022-10-26 21:29:00,500,BANK,PAYTM,7775,MISC,EURONETGPAY.PLAYCODE@ICICI,BANK-PAYTM-7775,DR
1603,2022-11-03 20:19:00,500,BANK,PAYTM,7775,GROCERIES,COUNTRY DELIGHT,BANK-PAYTM-7775,DR
1604,2022-11-21 13:54:00,500,BANK,PAYTM,7775,CREDIT,ARCHNA SIROHI,BANK-PAYTM-7775,CR
1605,2022-12-18 19:47:00,500,BANK,PAYTM,7775,HEX,PAYTM ADD MONEY,BANK-PAYTM-7775,DR
1606,2022-12-19 09:30:00,500,BANK,PAYTM,7775,SETTLEMENT,DEEPALI RANA,BANK-PAYTM-7775,CR
1607,2023-01-01 15:16:00,500,BANK,PAYTM,7775,TRAVEL,FASTAG RECHARGE,BANK-PAYTM-7775,DR
1608,2023-02-08 16:36:00,500,BANK,PAYTM,7775,MISC,UPI FUNDS TRANSFER,BANK-PAYTM-7775,DR
1609,2022-02-08 20:47:00,500,WALLET,PAYTM,8676,HEALTH,HUDLE,WALLET-PAYTM-8676,DR
1610,2022-02-18 23:13:00,500,WALLET,PAYTM,8676,FUEL,GAURS ENERGY STATION,WALLET-PAYTM-8676,DR
1611,2019-03-23 12:58:00,499,BANK,AXIS,7057,BILLS,PAYTM*ONE97,BANK-AXIS-7057,DR
1612,2019-09-29 20:36:00,499,BANK,AXIS,7057,BILLS,PTM*PAYTM,BANK-AXIS-7057,DR
1613,2019-10-08 04:14:00,499,BANK,AXIS,7057,BILLS,GOOGLE *ACTIVISION,BANK-AXIS-7057,DR
1614,2019-08-14 23:51:00,499,BANK,AXIS,7057,BILLS,NET BANKING,BANK-AXIS-7057,DR
1615,2019-09-15 00:02:00,499,BANK,AXIS,7057,BILLS,NET BANKING,BANK-AXIS-7057,DR
1616,2019-10-14 23:23:00,499,BANK,AXIS,7057,BILLS,NET BANKING,BANK-AXIS-7057,DR
1617,2019-11-15 00:23:00,499,BANK,AXIS,7057,BILLS,NET BANKING,BANK-AXIS-7057,DR
1618,2019-12-15 00:14:00,499,BANK,AXIS,7057,BILLS,NET BANKING,BANK-AXIS-7057,DR
1619,2020-01-15 00:11:00,499,BANK,AXIS,7057,BILLS,NET BANKING,BANK-AXIS-7057,DR
1620,2020-02-15 00:05:00,499,BANK,AXIS,7057,BILLS,NET BANKING,BANK-AXIS-7057,DR
1621,2020-03-14 22:43:00,499,BANK,AXIS,7057,BILLS,NET BANKING,BANK-AXIS-7057,DR
1622,2020-04-14 23:13:00,499,BANK,AXIS,7057,BILLS,NET BANKING,BANK-AXIS-7057,DR
1623,2020-05-14 22:57:00,499,BANK,AXIS,7057,BILLS,NET BANKING,BANK-AXIS-7057,DR
1624,2020-09-24 13:22:00,499,BANK,AXIS,7057,CREDIT,AMAZONSE,BANK-AXIS-7057,CR
1625,2020-10-19 12:20:00,499,BANK,AXIS,7057,SHOPPING,AMAZON,BANK-AXIS-7057,DR
1626,2023-01-29 14:29:00,499,BANK,ICICI,6838,BILLS,UDEMY,BANK-ICICI-6838,DR
1627,2022-03-29 18:54:00,499,CREDIT,ICICI,5001,SHOPPING,AMAZON,CREDIT-ICICI-5001,DR
1628,2020-08-04 12:08:00,499,CREDIT,ICICI,7008,BILLS,GOOGLE,CREDIT-ICICI-7008,DR
1629,2022-10-27 21:59:00,499,BANK,PAYTM,7775,SHOPPING,DUNZO,BANK-PAYTM-7775,DR
1630,2021-12-31 19:09:00,495,BANK,ICICI,6838,FOOD & DRINKS,ZOMATO,BANK-ICICI-6838,DR
1631,2019-05-25 17:50:00,492,BANK,AXIS,7057,ENTERTAINMENT,TATA SKY,BANK-AXIS-7057,DR
1632,2022-07-29 14:17:00,491,CREDIT,SIMPL,8676,GROCERIES,BLINKIT,CREDIT-SIMPL-8676,DR
1633,2022-02-08 21:15:00,490,WALLET,AMAZON,8676,SHOPPING,AMAZON PAY,WALLET-AMAZON-8676,DR
1634,2022-05-31 23:53:00,487,WALLET,PAYTM,8676,FOOD & DRINKS,ZOMATO,WALLET-PAYTM-8676,DR
1635,2022-12-08 22:33:00,485,BANK,PAYTM,7775,SETTLEMENT,DEEPALI RANA,BANK-PAYTM-7775,CR
1636,2022-09-25 21:50:00,484,BANK,PAYTM,7775,BILLS,PAYTMQR281005050101GS6SZF0RE68,BANK-PAYTM-7775,DR
1637,2019-11-10 19:07:00,483,BANK,AXIS,7057,GROCERIES,FOOD BAZAAR,BANK-AXIS-7057,DR
1638,2019-06-26 23:43:00,480,BANK,AXIS,7057,BILLS,CESC LIMITED NORTH SUBURBAN REGIONAL OFFICE,BANK-AXIS-7057,DR
1639,2022-10-09 11:49:00,480,BANK,ICICI,6838,HEALTH,SUMIT KUMAR PATHLOGY LAB,BANK-ICICI-6838,DR
1640,2022-09-23 19:18:00,480,BANK,PAYTM,7775,MISC,Q787760634@YBL,BANK-PAYTM-7775,DR
1641,2022-04-04 08:42:00,479,WALLET,PAYTM,8676,BILLS,AIRTEL,WALLET-PAYTM-8676,DR
1642,2020-03-05 05:50:00,476,BANK,AXIS,7057,FOOD & DRINKS,SWIGGY,BANK-AXIS-7057,DR
1643,2023-01-03 10:05:00,475,CREDIT,ICICI,7008,MISC,THE TIMES OF,CREDIT-ICICI-7008,DR
1644,2020-03-03 19:28:00,474,BANK,AXIS,7057,CREDIT,PHONEPEP,BANK-AXIS-7057,CR
1645,2022-11-21 21:13:00,471,BANK,PAYTM,7775,FOOD & DRINKS,ZOMATO,BANK-PAYTM-7775,DR
1646,2019-12-29 11:40:00,470,BANK,AXIS,7057,SHOPPING,RAGHAV COLLECTION,BANK-AXIS-7057,DR
1647,2019-10-28 22:03:00,470,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1648,2020-02-09 18:07:00,469,BANK,AXIS,7057,FOOD & DRINKS,ZOMATO,BANK-AXIS-7057,DR
1649,2022-06-27 13:35:00,468,WALLET,PAYTM,8676,GROCERIES,GROFERS,WALLET-PAYTM-8676,DR
1650,2021-08-28 12:03:00,467,BANK,AXIS,7057,GROCERIES,NEEL ENTE,BANK-AXIS-7057,DR
1651,2020-11-09 17:24:00,465,WALLET,AMAZON,8676,MISC,AMAZON PAY,WALLET-AMAZON-8676,DR
1652,2020-12-14 09:38:00,461,BANK,AXIS,7057,MISC,DEBIT,BANK-AXIS-7057,DR
1653,2023-01-31 23:43:00,460,CREDIT,AXIS,6891,ENTERTAINMENT,PVR20145,CREDIT-AXIS-6891,DR
1654,2023-01-09 04:13:00,460,CREDIT,ICICI,5001,REFUND,REFUND,CREDIT-ICICI-5001,CR
1655,2021-03-27 10:27:00,458,BANK,AXIS,7057,SHOPPING,AMAZON,BANK-AXIS-7057,DR
1656,2022-01-07 09:20:00,455,BANK,AXIS,7057,BILLS,RAZORPAYA,BANK-AXIS-7057,DR
1657,2020-10-06 16:09:00,455,BANK,AXIS,7057,BILLS,UDEMY,BANK-AXIS-7057,DR
1658,2019-12-28 21:59:00,455,BANK,AXIS,7057,MISC,221 B BAK,BANK-AXIS-7057,DR
1659,2021-07-14 18:30:00,454,BANK,ICICI,6838,FOOD & DRINKS,SWIGGY,BANK-ICICI-6838,DR
1660,2022-01-03 17:33:00,452,BANK,ICICI,6838,HEALTH,MEDZONE PHARMA,BANK-ICICI-6838,DR
1661,2022-07-29 06:38:00,452,BANK,ICICI,6838,TRAVEL,UPSRTC,BANK-ICICI-6838,DR
1662,2021-09-19 08:48:00,452,CREDIT,ICICI,5001,REFUND,AMAZON,CREDIT-ICICI-5001,CR
1663,2021-10-04 22:28:00,450,BANK,AXIS,7057,FOOD & DRINKS,SWIGGY,BANK-AXIS-7057,DR
1664,2022-10-21 21:49:00,450,BANK,AXIS,7057,MISC,SPINGO FO,BANK-AXIS-7057,DR
1665,2019-05-07 15:56:00,450,BANK,AXIS,7057,BILLS,PAYTM,BANK-AXIS-7057,DR
1666,2019-07-07 13:00:00,450,BANK,AXIS,7057,ENTERTAINMENT,PVR CINEMAS,BANK-AXIS-7057,DR
1667,2019-12-27 18:25:00,450,BANK,AXIS,7057,BILLS,ONE97 COMMUNICATIONS L,BANK-AXIS-7057,DR
1668,2019-08-27 22:55:00,450,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1669,2019-09-29 15:28:00,450,BANK,AXIS,7057,CREDIT,KULYASH,BANK-AXIS-7057,CR
1670,2020-03-03 23:57:00,450,BANK,AXIS,7057,CREDIT,GAURAV LO,BANK-AXIS-7057,CR
1671,2021-09-19 23:58:00,450,CREDIT,AXIS,2232,MISC,FINE DROP,CREDIT-AXIS-2232,DR
1672,2021-10-27 21:18:00,450,CREDIT,AXIS,2232,GROCERIES,24SEVEN,CREDIT-AXIS-2232,DR
1673,2022-02-09 15:13:00,450,BANK,PAYTM,7775,SHOPPING,CAR CHARGER,BANK-PAYTM-7775,DR
1674,2021-07-08 19:43:00,449,CREDIT,AXIS,2232,BILLS,GOOGLE *UDE,CREDIT-AXIS-2232,DR
1675,2021-07-08 19:43:00,449,CREDIT,AXIS,2232,BILLS,GOOGLE *UDE,CREDIT-AXIS-2232,DR
1676,2021-07-08 19:44:00,449,CREDIT,AXIS,2232,BILLS,GOOGLE *UDE,CREDIT-AXIS-2232,DR
1677,2023-02-14 17:39:00,449,CREDIT,AXIS,6891,BILLS,UDEMY,CREDIT-AXIS-6891,DR
1678,2023-01-17 23:54:00,449,BANK,ICICI,6838,BILLS,UDEMY,BANK-ICICI-6838,DR
1679,2022-04-13 06:41:00,449,CREDIT,AXIS,6891,BILLS,PAYTMRECHAR,CREDIT-AXIS-6891,DR
1680,2022-12-08 22:29:00,448,CREDIT,ICICI,5001,BILLS,AMAZON,CREDIT-ICICI-5001,DR
1681,2022-05-28 01:47:00,448,WALLET,PAYTM,8676,FOOD & DRINKS,ZOMATO,WALLET-PAYTM-8676,DR
1682,2019-08-16 10:23:00,446,BANK,AXIS,7057,BILLS,ONE97 COMMUNICATIONS L,BANK-AXIS-7057,DR
1683,2020-04-03 18:10:00,444,BANK,AXIS,7057,BILLS,ONE97 COMMUNICATIONS L,BANK-AXIS-7057,DR
1684,2020-05-03 21:05:00,444,BANK,AXIS,7057,BILLS,PAY*WWW PAYUBIZ IN,BANK-AXIS-7057,DR
1685,2019-11-15 12:12:00,444,BANK,AXIS,7057,SHOPPING,RELIANCE TRENDS,BANK-AXIS-7057,DR
1686,2022-02-02 15:16:00,443,WALLET,PAYTM,8676,GROCERIES,STORE70,WALLET-PAYTM-8676,DR
1687,2019-10-21 15:19:00,443,CREDIT,ICICI,7008,FOOD & DRINKS,BURGER KING,CREDIT-ICICI-7008,DR
1688,2019-09-27 22:01:00,442,BANK,AXIS,7057,FOOD & DRINKS,SWIGGY,BANK-AXIS-7057,DR
1689,2019-06-30 19:10:00,442,BANK,AXIS,7057,CREDIT,CREDIT,BANK-AXIS-7057,CR
1690,2021-12-06 12:10:00,441,BANK,ICICI,6838,GROCERIES,NATHU KIRANA STORE,BANK-ICICI-6838,DR
1691,2019-12-21 17:24:00,440,BANK,AXIS,7057,GROCERIES,THE GROCERY STORE,BANK-AXIS-7057,DR
1692,2021-07-29 10:49:00,440,CREDIT,AXIS,2232,BILLS,GOOGLE* HER,CREDIT-AXIS-2232,DR
1693,2021-07-22 18:57:00,440,BANK,ICICI,6838,BILLS,PAYTMQR2810050501011OVEELJQ2BO,BANK-ICICI-6838,DR
1694,2022-06-27 20:25:00,440,WALLET,PAYTM,8676,GROCERIES,BINA KUMARI,WALLET-PAYTM-8676,DR
1695,2021-04-05 17:31:00,438,CREDIT,ICICI,7008,ENTERTAINMENT,BOOKMYSHOW,CREDIT-ICICI-7008,DR
1696,2022-03-07 13:05:00,438,WALLET,PAYTM,8676,FOOD & DRINKS,ZOMATO,WALLET-PAYTM-8676,DR
1697,2022-02-09 16:48:00,436,WALLET,PAYTM,8676,FOOD & DRINKS,BURGER KING,WALLET-PAYTM-8676,DR
1698,2022-08-16 09:28:00,436,BANK,ICICI,6838,GROCERIES,GROFERS,BANK-ICICI-6838,DR
1699,2022-05-22 13:17:00,435,BANK,PAYTM,7775,BILLS,ANNA DOSA CAMP,BANK-PAYTM-7775,DR
1700,2022-01-28 19:30:00,433,BANK,PAYTM,7775,GROCERIES,INDULEKHA,BANK-PAYTM-7775,DR
1701,2022-07-26 14:10:00,431,CREDIT,ICICI,5001,SHOPPING,AMAZON,CREDIT-ICICI-5001,DR
1702,2021-03-13 12:10:00,430,BANK,AXIS,7057,GROCERIES,ASHVANI K,BANK-AXIS-7057,DR
1703,2022-04-01 21:17:00,430,WALLET,PAYTM,8676,FOOD & DRINKS,ZOMATO,WALLET-PAYTM-8676,DR
1704,2019-04-28 14:53:00,428,BANK,AXIS,7057,FOOD & DRINKS,BURGER HUT,BANK-AXIS-7057,DR
1705,2022-07-17 21:07:00,426,CREDIT,SIMPL,8676,GROCERIES,BLINKIT,CREDIT-SIMPL-8676,DR
1706,2020-02-29 20:00:00,426,CREDIT,ICICI,7008,TRAVEL,UBER,CREDIT-ICICI-7008,DR
1707,2020-02-14 21:31:00,425,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1708,2022-11-21 13:52:00,425,BANK,PAYTM,7775,GROCERIES,BIG BASKET,BANK-PAYTM-7775,DR
1709,2022-12-10 21:12:00,425,BANK,PAYTM,7775,CREDIT,PARV SIROHI,BANK-PAYTM-7775,CR
1710,2020-01-29 01:06:00,420,BANK,AXIS,7057,MISC,INDLOCAL SOLUTI GURGAO,BANK-AXIS-7057,DR
1711,2020-06-14 21:06:00,420,BANK,AXIS,7057,MISC,INDLOCAL SOLUTI GURGAO,BANK-AXIS-7057,DR
1712,2020-03-07 20:24:00,420,BANK,AXIS,7057,CREDIT,ASHWIN SA,BANK-AXIS-7057,CR
1713,2020-09-08 13:00:00,420,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1714,2021-04-05 13:17:00,420,CREDIT,ICICI,7008,MISC,UDEMY,CREDIT-ICICI-7008,DR
1715,2020-04-29 22:40:00,420,BANK,ICICI,6838,MISC,INDLOCAL,BANK-ICICI-6838,DR
1716,2021-10-09 17:55:00,419,BANK,ICICI,6838,FOOD & DRINKS,ZOMATO,BANK-ICICI-6838,DR
1717,2019-06-15 16:36:00,419,BANK,AXIS,7057,FOOD & DRINKS,BURGER KING,BANK-AXIS-7057,DR
1718,2022-02-09 09:18:00,416,BANK,ICICI,6838,SETTLEMENT,FROM KSHITIZ,BANK-ICICI-6838,CR
1719,2022-03-28 16:26:00,415,BANK,PAYTM,7775,GROCERIES,STORE70,BANK-PAYTM-7775,DR
1720,2022-01-03 02:53:00,410,CREDIT,AXIS,6891,HEALTH,FORTIS HOSPITAL,CREDIT-AXIS-6891,DR
1721,2021-09-18 20:25:00,407,CREDIT,AXIS,2232,SHOPPING,TWENTY FOUR SEVEN CONVENIENCE STORE,CREDIT-AXIS-2232,DR
1722,2023-01-14 20:12:00,406,BANK,ICICI,6838,SHOPPING,R-CUBE ENTERPRISES,BANK-ICICI-6838,DR
1723,2023-01-15 16:44:00,405,WALLET,PAYTM,8676,HEX,BLINKIT,WALLET-PAYTM-8676,DR
1724,2022-09-03 20:08:00,402,BANK,ICICI,6838,GROCERIES,PAYTM WALLET FILL UP,BANK-ICICI-6838,DR
1725,2022-05-14 00:17:00,400,WALLET,PAYTM,8676,FOOD & DRINKS,ZOMATO,WALLET-PAYTM-8676,DR
1726,2020-12-31 20:56:00,400,BANK,AXIS,7057,HEALTH,DR PLUS PHARMACY,BANK-AXIS-7057,DR
1727,2021-03-01 13:12:00,400,BANK,AXIS,7057,CREDIT,DEEPAK CH,BANK-AXIS-7057,CR
1728,2021-05-14 15:06:00,400,BANK,AXIS,7057,MISC,UTKARSH V,BANK-AXIS-7057,DR
1729,2019-07-09 20:15:00,400,BANK,AXIS,7057,FOOD & DRINKS,ZOMATO,BANK-AXIS-7057,DR
1730,2019-07-10 20:02:00,400,BANK,AXIS,7057,CREDIT,ASHWIN SA,BANK-AXIS-7057,CR
1731,2019-09-22 16:41:00,400,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1732,2019-10-17 08:08:00,400,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
1733,2020-01-14 15:45:00,400,BANK,AXIS,7057,CREDIT,KANISHKA,BANK-AXIS-7057,CR
1734,2020-03-05 05:50:00,400,BANK,AXIS,7057,CREDIT,PHONEPE,BANK-AXIS-7057,CR
1735,2021-12-15 23:05:00,400,WALLET,WALLET,0000,CREDIT,CREDIT,WALLET-WALLET-0000,CR
1736,2020-11-18 00:12:00,400,BANK,ICICI,6838,MISC,CONTACT.RAJESH.MISHRA@OKHDFCBANK,BANK-ICICI-6838,DR
1737,2021-02-19 19:19:00,400,BANK,ICICI,6838,MISC,PAYTMQR281005050101XWWJH126XKEU@PAYTM,BANK-ICICI-6838,DR
1738,2021-08-08 18:41:00,400,BANK,ICICI,6838,FOOD & DRINKS,SAVIOUR FILLING,BANK-ICICI-6838,DR
1739,2021-11-08 11:10:00,400,BANK,ICICI,6838,CREDIT,DEEPALI RANA,BANK-ICICI-6838,CR
1740,2021-12-21 22:15:00,400,BANK,ICICI,6838,FUEL,INDIAN OIL PETROL PUMP S,BANK-ICICI-6838,DR
1741,2022-04-14 08:55:00,400,BANK,ICICI,6838,BILLS,ANKIT GOEL & CO.,BANK-ICICI-6838,DR
1742,2023-01-04 13:47:00,400,BANK,ICICI,6838,TRAVEL,MANPREET SIN,BANK-ICICI-6838,DR
1743,2021-02-26 16:58:00,400,CREDIT,ICICI,7008,SHOPPING,OM SAI TOTAL SOLUTIONS,CREDIT-ICICI-7008,DR
1744,2022-10-21 20:32:00,400,BANK,PAYTM,7775,TRAVEL,PARKPLUS,BANK-PAYTM-7775,DR
1745,2022-11-14 11:36:00,400,BANK,PAYTM,7775,CREDIT,DEEPALI RANA,BANK-PAYTM-7775,CR
1746,2022-11-14 13:48:00,400,BANK,PAYTM,7775,CREDIT,DEEPALI RANA,BANK-PAYTM-7775,CR
1747,2022-11-14 16:28:00,400,BANK,PAYTM,7775,CREDIT,KRIPAL DATT,BANK-PAYTM-7775,CR
1748,2022-02-07 18:58:00,400,WALLET,PAYTM,8676,HEALTH,HUDLE,WALLET-PAYTM-8676,DR
1749,2022-04-01 20:39:00,400,WALLET,PAYTM,8676,TRAVEL,EVERGREEN,WALLET-PAYTM-8676,DR
1750,2021-02-16 19:35:00,399,BANK,ICICI,6838,BILLS,PAYU,BANK-ICICI-6838,DR
1751,2020-10-18 14:16:00,399,WALLET,AMAZON,8676,REFUND,REFUND,WALLET-AMAZON-8676,CR
1752,2019-05-30 13:53:00,399,BANK,AXIS,7057,BILLS,PAYTM,BANK-AXIS-7057,DR
1753,2019-09-27 20:10:00,399,BANK,AXIS,7057,BILLS,ONE97 COMMUNICATIONS L,BANK-AXIS-7057,DR
1754,2020-02-06 12:37:00,399,BANK,AXIS,7057,BILLS,JIO,BANK-AXIS-7057,DR
1755,2020-02-12 09:40:00,399,BANK,AXIS,7057,BILLS,ONE97 COMMUNICATIONS L,BANK-AXIS-7057,DR
1756,2020-05-14 12:31:00,399,BANK,AXIS,7057,BILLS,UDEMY,BANK-AXIS-7057,DR
1757,2019-12-20 11:57:00,399,BANK,AXIS,7057,BILLS,JIO,BANK-AXIS-7057,DR
1758,2020-08-18 10:34:00,399,BANK,AXIS,7057,BILLS,GOOGLE PA,BANK-AXIS-7057,DR
1759,2020-08-18 10:48:00,399,BANK,AXIS,7057,BILLS,GOOGLE PA,BANK-AXIS-7057,DR
1760,2020-08-18 10:48:00,399,BANK,AXIS,7057,BILLS,GOOGLE PA,BANK-AXIS-7057,DR
1761,2020-08-21 23:18:00,399,BANK,AXIS,7057,BILLS,GOOGLE PA,BANK-AXIS-7057,DR
1762,2021-05-03 18:43:00,399,CREDIT,AXIS,2232,ENTERTAINMENT,VOOT,CREDIT-AXIS-2232,DR
1763,2021-11-09 17:07:00,399,BANK,ICICI,6838,MISC,EURONETGPAY,BANK-ICICI-6838,DR
1764,2021-05-10 10:24:00,399,CREDIT,ICICI,5001,SHOPPING,AMAZON,CREDIT-ICICI-5001,DR
1765,2021-06-05 10:19:00,399,CREDIT,ICICI,5001,SHOPPING,AMAZON,CREDIT-ICICI-5001,DR
1766,2021-07-08 21:56:00,399,CREDIT,ICICI,5001,SHOPPING,AMAZON,CREDIT-ICICI-5001,DR
1767,2020-07-07 10:37:00,398,BANK,AXIS,7057,SHOPPING,AMAZON,BANK-AXIS-7057,DR
1768,2022-04-07 15:32:00,397,BANK,ICICI,6838,SHOPPING,AMAZON,BANK-ICICI-6838,DR
1769,2022-04-07 20:25:00,397,WALLET,PAYTM,8676,MISC,PAYTM,WALLET-PAYTM-8676,DR
1770,2022-03-22 05:48:00,395,CREDIT,AXIS,6891,BILLS,BLD*ZETY.CO,CREDIT-AXIS-6891,DR
1771,2022-05-16 09:03:00,395,CREDIT,AXIS,6891,BILLS,BLD*ZETY.CO,CREDIT-AXIS-6891,DR
1772,2022-06-13 08:25:00,395,CREDIT,AXIS,6891,BILLS,BLD*ZETY.CO,CREDIT-AXIS-6891,DR
1773,2022-07-11 08:24:00,395,CREDIT,AXIS,6891,BILLS,BLD*ZETY.CO,CREDIT-AXIS-6891,DR
1774,2022-08-08 08:05:00,395,CREDIT,AXIS,6891,BILLS,BLD*ZETY.CO,CREDIT-AXIS-6891,DR
1775,2022-09-05 08:04:00,395,CREDIT,AXIS,6891,MISC,BLD*ZETY.CO,CREDIT-AXIS-6891,DR
1776,2022-10-03 09:56:00,395,CREDIT,AXIS,6891,BILLS,BLD*ZETY.CO,CREDIT-AXIS-6891,DR
1777,2022-10-31 07:50:00,395,CREDIT,AXIS,6891,BILLS,BLD*ZETY.CO,CREDIT-AXIS-6891,DR
